combination_number,pop_size,gen_count,initial_mutation_rate,alpha,sharpe_ratio,best_portfolio_weights
626,100,100,0.05,0.3,0.24910904433436085,"[0.0, 5.394147837269854e-05, 7.688334444307447e-05, 9.606556460958539e-05, 0.0, 0.0001410393911045719, 0.0, 0.0, 0.00011789047540522148, 0.00010004422766639057, 5.204322451520608e-05, 3.915689139842312e-05, 0.00022395876981443744, 0.00014122435772268214, 0.8910645779832277, 0.017449833694999046, 4.8046837178070764e-05, 0.0002637080359377076, 0.0005318792150541528, 0.08959970650855098]"
627,100,100,0.05,0.5,0.24888205194525778,"[9.076161101609001e-05, 0.0004388344065290992, 2.416119619652478e-05, 0.00045782756308262995, 3.9852333029470446e-05, 0.0, 0.000372455612943252, 9.816117297426784e-05, 0.0005853163527880208, 0.0, 0.0, 0.0005232646567247885, 2.2074418394739392e-05, 0.00033938339451462595, 0.8890160726232442, 0.02352135722365231, 0.0, 0.0, 0.0017146308851720405, 0.08275584654973805]"
628,100,100,0.1,0.1,0.24890363438483298,"[0.000151013669014421, 0.0006039293957398851, 3.3527645060457855e-05, 0.0, 5.043952096675905e-06, 7.775448124033922e-05, 0.000201394268394004, 0.0, 6.475624797244895e-05, 6.290463001145661e-05, 0.0, 0.0, 0.00045893039526828937, 5.183713986275193e-06, 0.8710887016691643, 0.04564025458588116, 4.115051054770404e-06, 0.00041898966580042237, 0.004332682290181265, 0.07685081833913382]"
629,100,100,0.1,0.3,0.24871227857419928,"[0.0, 0.0004896865815653677, 0.0, 1.5116013853846033e-05, 0.0, 0.00037832367871703203, 3.351099202152689e-05, 6.910988749950073e-05, 0.01125922008448592, 6.754781938011775e-05, 0.0010392368444235045, 6.9487777551820775e-06, 0.0004883958445764306, 6.356108440844796e-05, 0.902093083270368, 0.008651824960612576, 0.0, 0.0, 0.0, 0.07534443416033251]"
630,100,100,0.1,0.5,0.2490401660829144,"[5.400862668514286e-05, 0.0001063385575455369, 0.00041480205370058356, 0.0, 0.0, 0.0, 5.863306281332301e-05, 2.697841496303977e-06, 0.0, 0.0, 2.945088085005276e-06, 7.1102393912063995e-06, 3.390835142327265e-05, 0.0, 0.9069722767600845, 0.0013275026202159027, 0.0001026051070678183, 0.00010924279976442535, 0.0013417228458582455, 0.08946620604586861]"
631,100,100,0.01,0.1,0.24894331987137916,"[0.0, 0.0015648847429081583, 1.205316725982297e-05, 0.0, 0.0001870899730954268, 3.919708098632861e-05, 0.0004251047937087124, 0.0, 0.0, 0.0, 0.0, 0.00025630388807521064, 0.0, 0.0, 0.9116634192685483, 0.001865233581162404, 5.362678066963673e-05, 0.0, 0.0007014572592723993, 0.0832316294643136]"
632,100,100,0.01,0.3,0.24797829883968564,"[1.8964541639753765e-06, 0.0, 5.977015051406091e-07, 0.0, 3.7720733451068216e-05, 2.689958811506642e-05, 0.0, 0.0, 0.015829810703337763, 0.00634734746971345, 0.0, 2.6472672402517942e-05, 0.0, 0.0, 0.8599084606228997, 0.02673392477245916, 1.786039055611166e-05, 0.00033315104258434106, 0.008469436781459228, 0.0822664210673523]"
633,100,100,0.01,0.5,0.24890901398031726,"[0.0, 0.00044899662870291753, 0.0, 6.084844509773447e-07, 0.0003858070475020307, 0.00021640818505729267, 0.0, 2.24102041219864e-06, 0.0003137216127853436, 0.00012780206081359932, 0.0003642795448879394, 4.497891534088501e-05, 0.0008154847669766093, 0.0002680887561642777, 0.8962340686287802, 0.017679412400122777, 0.0, 0.0, 0.00020098620769048043, 0.08289711574031249]"
634,100,100,0.05,0.1,0.24908140245342336,"[4.907658534862808e-05, 0.000489722586635963, 0.0, 5.470724873025591e-05, 0.0011123063286624464, 3.955153394703806e-05, 2.4086246633920477e-05, 0.0, 0.0003081678691507296, 0.0, 0.0002489224148589522, 0.0, 0.0, 0.0, 0.8945015427824204, 0.018263419939936066, 7.596645317755391e-07, 0.0, 0.0012279517780060974, 0.08367978502113775]"
635,100,100,0.05,0.3,0.24850672421927783,"[2.8853280740755045e-05, 0.0, 0.0014102875512522746, 0.0, 0.0, 5.1961517615487994e-05, 0.0007597271448121176, 0.0, 0.0030654710482094453, 0.0003427788715032025, 0.0, 4.614215086950064e-06, 0.0006043876489381055, 0.000321013653008545, 0.9000581848958913, 0.010912701253978049, 9.343293910131462e-06, 4.080652784628206e-05, 0.007825847414933869, 0.07456402168227354]"
636,100,100,0.05,0.5,0.2489391706802043,"[0.0, 0.00023545281976048243, 4.5200413044918785e-05, 0.0013217767708402018, 0.0, 0.00020859871811441317, 0.0, 0.0, 0.0007090983372062584, 0.00010379336044394638, 0.00015010993740176515, 0.0, 0.00020279050503368246, 0.0, 0.9009157501117232, 0.003168496984389307, 0.0, 0.0, 0.0050146260734853475, 0.08792430596855647]"
637,100,100,0.1,0.1,0.24894547893222235,"[0.0, 9.151592828229945e-05, 0.0, 0.0006871270452905745, 0.0002722542414075329, 0.00035461394151311675, 8.258567460433531e-05, 9.579340821429147e-05, 0.001601910878440406, 4.9744008504719176e-05, 1.2940353606242533e-05, 0.0, 0.00016488310254475887, 0.0, 0.8997599504613077, 0.009706594925235583, 0.00017071108944023935, 0.00042910404899355425, 0.002270062369708453, 0.08425020852290631]"
638,100,100,0.1,0.3,0.24856818805428968,"[0.0001715763913762503, 0.0, 0.002444600984565875, 0.0, 1.9102616380214373e-05, 0.00030368583477580625, 0.0, 0.0, 0.006297070300292523, 0.0, 4.724209677536901e-05, 0.0, 0.00013262596969930486, 8.823869681376335e-05, 0.8967877238064765, 0.008071549789890824, 1.9799189742407507e-05, 0.00011005930699103525, 0.003455480286975265, 0.08205124472924476]"
639,100,100,0.1,0.5,0.24892811171036455,"[8.866185191464867e-05, 0.00012264616072740574, 0.0, 0.0, 0.0008131049907652345, 0.0006344573323491744, 5.567275342376145e-05, 1.5619415505802234e-05, 0.00037367851222034617, 9.615319056083794e-05, 0.0004917187866910476, 0.0, 0.0001504293537208698, 2.4679429580650615e-05, 0.9002365026888354, 0.010948505858844102, 1.5813385573794185e-05, 0.0, 0.001112143101337891, 0.08482021318794895]"
640,100,100,0.01,0.1,0.2438405513136324,"[0.0, 0.0009727950639382408, 7.880473245767886e-05, 0.0005560019385640627, 1.5146866252401613e-05, 1.4577176459361896e-05, 2.19071532273966e-05, 0.00020554083816926998, 0.002711402884724156, 0.0, 0.0, 0.0, 0.0035078584415176787, 4.427312850551596e-06, 0.9345077067360711, 0.04763864442304237, 9.886919523731248e-06, 5.032215685417544e-05, 0.009488244608501466, 0.0002167327478462493]"
641,100,100,0.01,0.3,0.24864144604569274,"[7.861915094705821e-05, 0.0, 0.0005290381148362731, 0.0, 0.0, 0.0, 0.0, 8.095426087364198e-05, 0.0, 0.00011742321276476212, 0.0009170813135867957, 0.0006837813066071911, 0.00038501904933513397, 0.00030280129290694295, 0.9080761133418062, 0.004083376617670104, 0.0, 0.0, 0.0013584241554381237, 0.08338736818322788]"
642,100,100,0.01,0.5,0.24871337123203438,"[2.695502975717067e-06, 0.0, 0.00011907554665604394, 0.0, 3.339898157528595e-05, 0.0, 0.0014996341948049158, 0.00040675963699977435, 0.0016176316308629526, 0.0006912911647594656, 0.00031138482129784885, 0.0, 0.0, 0.0, 0.8651667257329707, 0.03742755468542533, 0.0, 0.0, 0.00843730029511047, 0.08428654780656165]"
643,100,100,0.05,0.1,0.2489713180652075,"[1.8845708772375802e-05, 0.0, 4.885707322375868e-07, 0.0, 0.0, 0.0, 0.0004528974853983006, 3.8055899729393617e-05, 0.0, 0.0, 0.0, 0.0006749524526467063, 0.0, 4.218311583579349e-05, 0.902492310099742, 0.00861726541549917, 5.456372041234516e-05, 0.00013656728936781978, 0.0, 0.08747187024186401]"
644,100,100,0.05,0.3,0.24877650348603939,"[0.0006086550987600771, 0.0009295739976696983, 0.0003839957618658492, 0.0, 2.1588583907264825e-05, 0.0, 8.307650765168183e-05, 0.00011000851461280138, 0.0026118492023576834, 0.00014862809588331365, 0.0, 6.223390269008736e-05, 0.0, 0.0, 0.8995537620513782, 0.0053923488865836675, 0.0, 0.0001673581278950526, 0.004710027052108614, 0.0852168942166361]"
645,100,100,0.05,0.5,0.24883283733644013,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000241594285578089, 9.502042095876295e-05, 0.0, 0.0, 0.00031018743851226363, 0.0, 0.00023154289432236123, 0.0002885907432770086, 0.8977270109918523, 4.760468643908599e-05, 0.0, 0.0003462902456343843, 4.015972678551511e-05, 0.10067199856664028]"
646,100,100,0.1,0.1,0.24858506937800845,"[0.0, 0.0023491424233907233, 0.00044802721707448457, 2.86247179839617e-05, 0.0, 0.0, 2.5635789692196323e-05, 0.0, 0.0022194609453302944, 0.0, 0.0005727825994780733, 0.0007078824458819639, 0.0, 0.0, 0.8791557893441915, 0.031365111243038105, 0.00019421933727338482, 0.0028528535944881256, 0.0, 0.08008047034217718]"
647,100,100,0.1,0.3,0.24892718572341535,"[0.0, 0.0004669219287589201, 0.0, 0.0, 4.4928004915279495e-05, 0.0, 3.4883988206303494e-05, 0.00046836955644114284, 1.0192029473794666e-06, 0.00039515300235619784, 0.0, 1.3644858415444376e-05, 0.000185567659456885, 0.00011136699117847165, 0.9094619059045168, 0.014311856447660367, 0.0, 3.8552212520111846e-05, 0.0005497545030524531, 0.07391607573957425]"
648,100,100,0.1,0.5,0.24842937403439314,"[0.0, 0.003162805635162761, 0.0, 0.0005715198226118967, 0.0014101254138888832, 0.00032607509963052654, 0.00019241638275354714, 0.00037829091635771056, 0.0022333100451701012, 0.0, 0.0, 0.0004572124804950447, 2.225450188190128e-05, 0.0, 0.9138258350244082, 0.004442233824417674, 0.0, 8.201496161115822e-05, 0.0, 0.07289590589161048]"
649,100,200,0.01,0.1,0.24907897707570328,"[1.0548082781093718e-05, 0.0, 7.591968701013795e-05, 0.0, 0.0, 2.029305233803293e-05, 0.0006365038239644151, 0.0, 0.0001010415560000991, 0.0004682206873097328, 2.1931068293455683e-05, 0.00011416057925545433, 0.0, 0.0, 0.8832115338462403, 0.025034401557311247, 0.0, 0.00013226574212715802, 0.0, 0.0901731803173688]"
650,100,200,0.01,0.3,0.24853206509061013,"[0.0001043158647079657, 0.0005114805110589696, 0.000805797654518203, 0.0005215401253722368, 0.0002174507569508039, 0.0032333173662316, 4.168835376247305e-05, 0.0, 0.0, 3.497749975293353e-05, 0.0, 0.0, 2.990737047851602e-05, 4.625478327301423e-05, 0.8761817170286775, 0.031628503665796705, 1.2252148847861232e-05, 0.00017341184342742962, 0.0008411681953211339, 0.08561621683182269]"
651,100,200,0.01,0.5,0.24908438585417272,"[0.0, 0.0007572190777615982, 2.4238074107362845e-05, 2.336084986511833e-05, 6.500980992700242e-05, 2.806659406080088e-05, 0.0, 4.220869128769513e-05, 6.173495222616907e-05, 0.00010475091429840986, 0.0, 0.0, 8.285179235402015e-05, 2.0447962183870006e-05, 0.9086387438079077, 0.003200689513226216, 0.0, 0.00024674149300427085, 0.0, 0.08670393646778983]"
652,100,200,0.05,0.1,0.24888891406566432,"[7.56247667501835e-05, 0.0, 0.0, 0.0012861191280819303, 0.00042253357990653756, 0.0005047225932167192, 0.00018146947914640424, 7.059814075489983e-05, 0.00027044877026042387, 0.0, 0.00038879511053047273, 0.0, 2.8026576781076634e-05, 0.0, 0.8927291682045749, 0.021066598872753247, 0.0, 0.0005465070287322269, 0.001529181301918501, 0.08090020644659257]"
653,100,200,0.05,0.3,0.24910521721008863,"[0.0, 1.397013810031529e-05, 2.8350997222592004e-05, 2.477934490545047e-05, 0.0, 9.83826943713731e-05, 0.00042549807551762575, 0.0, 2.663502130095015e-05, 0.0001612284629377777, 0.000149190159748003, 6.652795616384505e-05, 9.951940754090496e-05, 1.8678034597415054e-05, 0.8850168381696402, 0.027059662614070612, 1.1998300198291687e-05, 0.0003763470791708153, 0.0036309753922832257, 0.08279141815223055]"
654,100,200,0.05,0.5,0.24846071359954672,"[0.0003444544413084044, 0.0, 0.0004956548079405338, 3.2816605139528e-05, 2.8355296796445035e-06, 0.00027171228032087856, 0.0004837669657071305, 0.0005766960817026524, 0.00025385479698047177, 0.0, 4.987848753875961e-05, 9.746522437248078e-06, 6.775826729063309e-05, 0.0, 0.8982635530833522, 0.020651758184870837, 0.0012928538756168451, 0.0002698271066254107, 0.0027523761197909375, 0.07418045684369783]"
655,100,200,0.1,0.1,0.24874035242815493,"[0.00020439970635400512, 0.0008197540705936314, 0.0004039883645011028, 0.00024917575795431896, 0.0004358014251685263, 8.070581501421374e-05, 2.8287111557919056e-05, 0.00013352075936905148, 3.7846549909787207e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8895247366688085, 0.024959845551790743, 0.0011654332214391721, 9.200052288576718e-05, 0.0009198674137567446, 0.08097869895581535]"
656,100,200,0.1,0.3,0.24854704518976767,"[1.1371970845318028e-05, 7.175725829698775e-05, 2.4233443579957803e-05, 0.0009388553344152959, 0.00018340600258428454, 0.0, 0.0019892350794284575, 5.323331606971924e-05, 0.008992081870840047, 0.0007325150735241079, 0.00017441720611862692, 1.7128147484017226e-05, 2.5003002045139538e-05, 1.3259400704271103e-05, 0.8841734793623545, 0.012107042143253777, 2.303315976226407e-05, 0.0, 0.0051061319730871906, 0.0853638162556059]"
657,100,200,0.1,0.5,0.24889864027329278,"[0.0, 0.000445871663710998, 0.0003262930921244793, 6.76553262663449e-05, 2.423802468753948e-05, 0.0005023540577770107, 7.182025625683833e-05, 3.7151513440278688e-06, 0.0, 0.0003994954012881774, 0.00014476183585152732, 0.0, 0.0, 0.00035434839271005663, 0.8950208128559558, 0.010053495566779775, 0.0, 5.3950075612443536e-05, 0.0054100051212631955, 0.08712118317837172]"
658,100,200,0.01,0.1,0.2433579127883248,"[0.0, 0.007229778102923616, 0.0001405125853122502, 0.00313249018918537, 0.00021901526877309043, 0.0, 0.0, 0.0, 0.001402930213451712, 2.3948427914587653e-05, 0.0006620949682222685, 6.0358528963683274e-05, 0.0, 0.0, 0.9665823738591693, 0.0010069841295958478, 0.0005016012615205458, 0.0005123371962572394, 0.016909471603091773, 0.0016161036656186525]"
659,100,200,0.01,0.3,0.24910517917047575,"[7.801616209696097e-05, 0.0, 1.179974331632121e-05, 0.00012010721157726631, 0.0, 4.9720104252776854e-05, 1.1504800800282934e-05, 0.0, 0.0032314851322521477, 9.666580946351305e-07, 5.4735851753771724e-05, 1.1493053726652596e-05, 0.0002267214049876273, 3.320416071099483e-05, 0.8999844349286445, 0.014288617658477236, 0.0, 0.00018243596481277999, 0.0010665570739788542, 0.08064820009051718]"
660,100,200,0.01,0.5,0.24911157660896724,"[1.0205155917979943e-05, 5.342639941040555e-05, 8.274539239163966e-05, 0.0001656957999810899, 0.00011280184002245838, 6.358093346114028e-06, 2.4648747479881917e-05, 2.222086163570816e-05, 0.0, 0.0002952671893738956, 8.117970557062405e-05, 7.164618972402898e-05, 0.0003167282482097185, 0.0, 0.8835703024763851, 0.022736484518566333, 1.244575440401915e-05, 0.0, 0.004677244203330215, 0.08776059942425075]"
661,100,200,0.05,0.1,0.24905336976153883,"[9.855481231409947e-07, 0.0003857977720718834, 2.892544345244762e-05, 3.501408282947777e-05, 4.93473279265014e-05, 0.00010755411222675187, 0.0, 4.22438510196073e-05, 0.0, 1.611201950709733e-05, 6.778831305565289e-05, 0.0, 3.801088905012217e-05, 1.024386205278424e-05, 0.9009310040751236, 0.009026901282684534, 3.277543277071652e-05, 0.0016907922147766938, 9.438758671543187e-05, 0.08744211618661368]"
662,100,200,0.05,0.3,0.24914421670966544,"[4.9194024059048955e-06, 0.00048264818219269633, 4.252396439417937e-06, 0.0001232563338882023, 9.334240496261326e-05, 6.762063439033892e-05, 1.3356540842424212e-05, 6.425761633452689e-05, 0.0005637573873405862, 9.712823527143514e-06, 0.0005774343909969406, 0.0, 1.5131993104943963e-05, 2.186760341684309e-05, 0.887016423290743, 0.0250878516047843, 3.287709453530062e-05, 3.194807249315161e-05, 0.00037603052705608407, 0.08541331170054564]"
663,100,200,0.05,0.5,0.2479762256652423,"[0.0, 0.00245149989981799, 0.0, 0.00046639281384334074, 0.0, 0.0014841213194516881, 0.0001086842142885223, 0.0011606559836832735, 0.00737499732435321, 0.0, 0.00044866104165188956, 0.0016168786266790361, 0.00014935054839434556, 0.00018059646513879151, 0.8835490794856697, 0.02123923784966462, 1.6355193392440279e-06, 0.0007055851473044016, 0.0002123173924209763, 0.07885030636829901]"
664,100,200,0.1,0.1,0.2489226671534832,"[0.0, 0.0001232028482472489, 0.0007997334526584834, 2.8976780710289976e-05, 0.0, 0.0, 6.1779702401242e-05, 1.2402197614757614e-05, 0.00045088189992678813, 0.0, 0.0, 0.0, 8.906837601221229e-05, 0.00020320345143864897, 0.9122714843103581, 0.00018364750060128723, 2.0563036977668844e-05, 0.0, 0.002570624567603747, 0.0831844318754494]"
665,100,200,0.1,0.3,0.24863712100392749,"[0.0, 0.0005582213526293183, 0.0, 0.0003626064301992488, 0.0, 0.0, 0.0, 0.0, 0.00014668325542086137, 0.00010393732490806435, 0.00010373763114961738, 4.585720006907626e-05, 0.0002583435428763406, 0.0007308970965914832, 0.8743853388394259, 0.038057983838172056, 0.0011594759948086193, 0.0, 0.003077881614662601, 0.08100903587908678]"
666,100,200,0.1,0.5,0.24908475195729698,"[1.8197638781095295e-05, 0.00029680988145523214, 0.00015055177519573756, 8.68909871278664e-05, 0.0, 2.0231730937413274e-05, 0.0, 0.0, 2.014076948256863e-05, 2.4752170236869316e-05, 1.3866671645341437e-05, 2.4610602207735305e-06, 1.2147470234973358e-05, 0.0, 0.9077572928769928, 0.00010122986313672797, 2.4587431991006284e-05, 9.330044243674685e-06, 9.11667011637464e-06, 0.09145239295820166]"
667,100,200,0.01,0.1,0.24894583746006352,"[0.0, 0.0, 0.0, 0.0014962079011357511, 0.00010652202609613939, 0.0, 0.0, 1.845100483179623e-05, 1.76464672898886e-05, 0.0, 0.0006619050864687018, 0.0, 0.0006013260030168864, 0.0, 0.8818914508008916, 0.02329817190649188, 0.0, 0.00027650785059603474, 0.0006752109548804962, 0.09095659999830068]"
668,100,200,0.01,0.3,0.24759349173502324,"[0.0, 0.0, 0.0007115867031810953, 0.0, 0.0008913322227072833, 0.0034793193190276062, 0.002449303389097531, 0.0013387943298243275, 0.0007739740580492388, 0.0, 0.00025427489163909337, 0.00021602044925951615, 0.0, 0.0004160773143672163, 0.8652179202777898, 0.03616795671472584, 0.0005473501910525253, 0.0, 0.0009681780082785049, 0.08656791213100039]"
669,100,200,0.01,0.5,0.24800054328900017,"[0.0, 0.0032854739481345866, 0.0027437610064375765, 0.0, 0.0006708933213743469, 0.0, 0.0004959898993844217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005703299706007286, 0.8776978391235107, 0.015289730612202516, 0.0005351360729614546, 0.002906520127634393, 0.0, 0.09580432591775924]"
670,100,200,0.05,0.1,0.24875784524737826,"[3.753596640904761e-06, 0.0, 5.7423290623120495e-05, 8.974617964320817e-08, 2.5945907690276315e-05, 9.855566361066675e-06, 5.916129814738039e-05, 0.0001527714390286377, 0.0, 0.00010720434169707912, 0.0012915594782416924, 0.0006411641625918043, 0.0, 8.73673482185359e-05, 0.9152749524655793, 0.002788471511208965, 0.0, 0.0001373553546502672, 0.00010639898544305487, 0.07925652550769813]"
671,100,200,0.05,0.3,0.2490044546593282,"[7.423854959510605e-05, 0.00021772109448199383, 0.0, 0.0004996261880850588, 0.00020312804297016907, 0.00011247456095617704, 0.0, 0.0003767633999070221, 0.002513580472732589, 0.00010283538506762533, 0.0, 0.0, 0.00015754549872013058, 2.518006785016333e-06, 0.8917524461911392, 0.016746355052419778, 0.0, 0.00011206367636969812, 0.0012793156184368632, 0.08584938826233347]"
672,100,200,0.05,0.5,0.24903435582327246,"[0.00013936171053603464, 0.0, 0.0, 3.647900122111342e-05, 0.0002728083649005042, 1.7688054019075885e-05, 2.5946518878639398e-05, 0.0, 1.2568080575124969e-05, 5.882861876155532e-05, 0.0, 0.0, 0.0, 3.5110885537330016e-05, 0.9117936431672855, 0.00012466117923251745, 1.0045273205964963e-05, 0.0002863458881576611, 0.00020969969303319408, 0.08697681356465593]"
673,100,200,0.1,0.1,0.2463140776039224,"[1.9131070456415753e-05, 0.006093179922661214, 0.007643166929011101, 0.0, 0.0, 0.0, 0.0, 0.00037561708976560626, 0.0011475844674822852, 0.00016118870061541862, 0.0026289426932473003, 0.0, 0.0, 0.0, 0.8067152602401609, 0.08658701019652573, 7.47224647067495e-05, 0.0016393273622623352, 0.0, 0.08691486886310494]"
674,100,200,0.1,0.3,0.2486634585695825,"[0.0, 0.001312533852348953, 0.0, 0.0, 0.0004941532125073299, 0.0005255363884201945, 0.00013423536386212605, 0.0005717419804993502, 0.009110547731390362, 0.0, 0.0, 9.490607004885271e-05, 0.0, 0.0, 0.8885539656709283, 0.018221037190670645, 0.000325870621397241, 0.0007437077441426636, 0.0010063763265513736, 0.07890538784723278]"
675,100,200,0.1,0.5,0.24880891951577647,"[0.0, 0.0009106019137146581, 8.257068921820205e-05, 3.434470744934627e-05, 0.00016267771849228717, 0.0, 0.0003562389990206438, 0.0, 0.0, 1.7095356470594025e-05, 0.0022463327852966183, 0.0001851350035520241, 1.3760999792049706e-06, 9.978974137595416e-06, 0.8990838357906943, 0.009149465538893606, 7.31794978911312e-05, 0.0002008800563149078, 0.00019750936312164404, 0.08728877750575327]"
676,100,200,0.01,0.1,0.24912576141674808,"[1.2103788777586593e-06, 0.00026122085276769044, 0.00015012321497303088, 0.0, 6.44025491191399e-05, 6.839246172199032e-05, 7.211114774807036e-05, 5.8946654654819145e-05, 0.00044826933311297546, 2.6541507302460838e-05, 0.00013046925073226703, 5.814970662727552e-06, 0.0, 0.0, 0.9051314149315709, 0.007361394382371976, 0.0, 0.00011087879591394738, 0.002181726875406752, 0.08392708269306363]"
