Date,Open,High,Low,Close,Adj Close,Volume
2018-05-30,51300.000000,51500.000000,49100.000000,49500.000000,41738.859375,20498098
2018-05-31,50400.000000,50800.000000,49850.000000,50700.000000,42750.703125,63491109
2018-06-01,50500.000000,51700.000000,49950.000000,51300.000000,43256.628906,13038499
2018-06-04,50800.000000,51200.000000,50700.000000,51100.000000,43087.992188,9767171
2018-06-05,51100.000000,51400.000000,50400.000000,51300.000000,43256.628906,9144100
2018-06-07,51800.000000,51800.000000,50500.000000,50600.000000,42666.382813,13590016
2018-06-08,50200.000000,50400.000000,49600.000000,49650.000000,41865.339844,16951706
2018-06-11,49750.000000,50300.000000,49350.000000,49900.000000,42076.140625,10571312
2018-06-12,49700.000000,49800.000000,49250.000000,49400.000000,41654.535156,12110569
2018-06-14,49000.000000,49000.000000,48200.000000,48200.000000,40642.683594,20971729
2018-06-15,48500.000000,48700.000000,47650.000000,47650.000000,40178.914063,17080892
2018-06-18,47600.000000,47650.000000,46200.000000,46600.000000,39293.546875,16661870
2018-06-19,47200.000000,47350.000000,46500.000000,47000.000000,39630.828125,15217971
2018-06-20,47450.000000,47600.000000,46850.000000,47000.000000,39630.828125,12959316
2018-06-21,47900.000000,47900.000000,47050.000000,47050.000000,39672.996094,10015541
2018-06-22,47000.000000,47250.000000,46200.000000,47250.000000,39841.632813,10298006
2018-06-25,47050.000000,47050.000000,46150.000000,46650.000000,39335.710938,10587711
2018-06-26,45900.000000,47300.000000,45900.000000,47000.000000,39630.828125,11223166
2018-06-27,47450.000000,48500.000000,47000.000000,47950.000000,40431.882813,15274752
2018-06-28,46850.000000,47150.000000,46600.000000,46800.000000,39755.699219,12784800
2018-06-29,46250.000000,47150.000000,46200.000000,46650.000000,39628.269531,14099635
2018-07-02,46500.000000,47150.000000,45500.000000,45550.000000,38693.847656,13112253
2018-07-03,45750.000000,46450.000000,45750.000000,46150.000000,39203.539063,10959655
2018-07-04,46700.000000,47050.000000,46050.000000,46250.000000,39288.480469,8776763
2018-07-05,46100.000000,46550.000000,45600.000000,45950.000000,39033.632813,7039773
2018-07-06,45500.000000,45850.000000,44650.000000,44900.000000,38141.683594,17843706
2018-07-09,45500.000000,46100.000000,45200.000000,45600.000000,38736.316406,11602464
2018-07-10,46200.000000,46550.000000,46100.000000,46300.000000,39330.957031,10528665
2018-07-11,46400.000000,46450.000000,45400.000000,46000.000000,39076.117188,11224077
2018-07-12,45900.000000,46250.000000,45450.000000,45500.000000,38651.363281,11828104
2018-07-13,45800.000000,46500.000000,45750.000000,46500.000000,39500.843750,11543389
2018-07-16,46800.000000,46800.000000,46000.000000,46050.000000,39118.578125,7678719
2018-07-17,46150.000000,46200.000000,45600.000000,45850.000000,38948.679688,8892953
2018-07-18,46700.000000,47200.000000,46450.000000,46550.000000,39543.312500,10952645
2018-07-19,47050.000000,47200.000000,46600.000000,46900.000000,39840.640625,9880128
2018-07-20,47000.000000,47600.000000,46700.000000,47450.000000,40307.855469,10474547
2018-07-23,47100.000000,47200.000000,46150.000000,46500.000000,39500.843750,10823782
2018-07-24,46350.000000,46600.000000,45950.000000,46150.000000,39203.539063,8261363
2018-07-25,46250.000000,46550.000000,45900.000000,46150.000000,39203.539063,7222471
2018-07-26,46100.000000,47000.000000,46000.000000,46900.000000,39840.640625,7374946
2018-07-27,46450.000000,47000.000000,46450.000000,46900.000000,39840.640625,4762460
2018-07-30,46550.000000,46800.000000,46350.000000,46500.000000,39500.843750,5723035
2018-07-31,46200.000000,46450.000000,46000.000000,46250.000000,39288.480469,8033607
2018-08-01,46050.000000,46850.000000,46050.000000,46550.000000,39543.312500,7484499
2018-08-02,46550.000000,46800.000000,45500.000000,45550.000000,38693.847656,8560924
2018-08-03,45850.000000,45900.000000,45450.000000,45750.000000,38863.734375,8274944
2018-08-06,46150.000000,46150.000000,45750.000000,45800.000000,38906.214844,6771979
2018-08-07,46300.000000,46750.000000,45900.000000,46700.000000,39670.746094,9058174
2018-08-08,47000.000000,47000.000000,46550.000000,46800.000000,39755.699219,6429338
2018-08-09,47000.000000,47050.000000,46450.000000,46900.000000,39840.640625,12010886
2018-08-10,46150.000000,46400.000000,44850.000000,45400.000000,38566.414063,16670643
2018-08-13,44950.000000,45100.000000,44650.000000,45050.000000,38269.097656,9803831
2018-08-14,44850.000000,45400.000000,44850.000000,45150.000000,38354.046875,6409259
2018-08-16,43800.000000,44650.000000,43700.000000,44250.000000,37589.523438,10088229
2018-08-17,44050.000000,44400.000000,44050.000000,44100.000000,37462.097656,6808747
2018-08-20,43500.000000,44200.000000,43500.000000,43850.000000,37249.714844,7289124
2018-08-21,43700.000000,44900.000000,43700.000000,44800.000000,38056.746094,9520270
2018-08-22,45150.000000,46200.000000,44900.000000,46100.000000,39161.050781,11641656
2018-08-23,46150.000000,46200.000000,45700.000000,46200.000000,39246.015625,6730918
2018-08-24,45900.000000,46400.000000,45550.000000,46150.000000,39203.539063,6582535
2018-08-27,46100.000000,46550.000000,46000.000000,46300.000000,39330.957031,5263782
2018-08-28,46800.000000,46950.000000,46300.000000,46550.000000,39543.312500,7365976
2018-08-29,46750.000000,46800.000000,46400.000000,46800.000000,39755.699219,5572374
2018-08-30,46950.000000,47950.000000,46700.000000,47650.000000,40477.753906,12193231
2018-08-31,47100.000000,48450.000000,47000.000000,48450.000000,41157.343750,13577454
2018-09-03,48200.000000,48300.000000,47300.000000,47450.000000,40307.855469,8595084
2018-09-04,47550.000000,47800.000000,47200.000000,47650.000000,40477.753906,6791255
2018-09-05,47300.000000,47450.000000,46400.000000,46600.000000,39585.796875,9139998
2018-09-06,46200.000000,46400.000000,45800.000000,46100.000000,39161.050781,9040553
2018-09-07,44500.000000,45200.000000,44400.000000,44900.000000,38141.683594,18285508
2018-09-10,45450.000000,45550.000000,45000.000000,45500.000000,38651.363281,9979838
2018-09-11,45550.000000,45900.000000,45050.000000,45050.000000,38269.097656,9865790
2018-09-12,44900.000000,45100.000000,44500.000000,44550.000000,37844.363281,12995269
2018-09-13,44550.000000,44750.000000,44000.000000,44050.000000,37419.617188,18277942
2018-09-14,45000.000000,45850.000000,44900.000000,45850.000000,38948.679688,12446344
2018-09-17,45550.000000,45800.000000,44900.000000,45150.000000,38354.046875,8123384
2018-09-18,44950.000000,45900.000000,44700.000000,45500.000000,38651.363281,9987090
2018-09-19,46000.000000,46200.000000,45700.000000,46150.000000,39203.539063,9367454
2018-09-20,46850.000000,47600.000000,46400.000000,47250.000000,40137.957031,13536966
2018-09-21,46550.000000,47550.000000,46550.000000,47400.000000,40265.390625,14476906
2018-09-27,46950.000000,47500.000000,46450.000000,47500.000000,40653.949219,15804586
2018-09-28,47250.000000,47250.000000,46300.000000,46450.000000,39755.277344,11270515
2018-10-01,46450.000000,46800.000000,45800.000000,46350.000000,39669.695313,6354983
2018-10-02,46450.000000,46700.000000,45700.000000,45700.000000,39113.382813,6607188
2018-10-04,45150.000000,45600.000000,44700.000000,44700.000000,38257.503906,11865327
2018-10-05,44800.000000,45500.000000,44550.000000,44700.000000,38257.503906,10544165
2018-10-08,44200.000000,45200.000000,44200.000000,44950.000000,38471.460938,6759464
2018-10-10,45250.000000,45500.000000,44500.000000,45300.000000,38771.027344,10341349
2018-10-11,44000.000000,44650.000000,43100.000000,43100.000000,36888.109375,19324537
2018-10-12,43200.000000,44650.000000,43200.000000,44000.000000,37658.394531,12640906
2018-10-15,44050.000000,44050.000000,43350.000000,43800.000000,37487.226563,7434522
2018-10-16,43700.000000,44150.000000,43350.000000,43600.000000,37316.042969,6825677
2018-10-17,44150.000000,44500.000000,44000.000000,44150.000000,37786.781250,8306193
2018-10-18,43950.000000,44450.000000,43700.000000,44050.000000,37701.183594,8347725
